country,source_layer,source_id,source_edition,source_cutoff,source_row_id,label,record_type,reported_status,identity_status,evidence_locator
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-148,Mini/Microhydro Jawa-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 138"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-149,PLTA Sulbagsel (Kuota) Tersebar,priority_project_row,top_priority,named,"Appendix 1, table 3, printed row 139"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-150,Mini/Microhydro Sulbagsel (Kuota) Tersebar Tambahan,priority_project_row,priority,named,"Appendix 1, table 3, printed row 140"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-151,Hydro Wai Tina,priority_project_row,top_priority,named,"Appendix 1, table 3, printed row 141"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-152,Mini/Microhydro Nua (Masohi),priority_project_row,priority,named,"Appendix 1, table 3, printed row 142"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-153,Hydro Baliem,priority_project_row,priority,named,"Appendix 1, table 3, printed row 143"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-154,Hydro Sumbagut (Kuota) Tersebar*,priority_project_row,priority,named,"Appendix 1, table 3, printed row 144"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-155,Hydro Sumbagselteng (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 145"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-156,Hydro Sumbagselteng (Kuota ISJ) Tersebar 2),priority_project_row,priority,named,"Appendix 1, table 3, printed row 146"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-157,Hydro Kalseltengtimra (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 147"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-158,Hydro Kalseltengtimra (Kuota) Tersebar,priority_project_row,top_priority,named,"Appendix 1, table 3, printed row 148"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-159,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,priority_project_row,priority,named,"Appendix 1, table 3, printed row 149"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-160,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,priority_project_row,priority,named,"Appendix 1, table 3, printed row 150"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-161,Hydro Bendungan Merangin PUPR,priority_project_row,priority,named,"Appendix 1, table 3, printed row 151"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-162,Hydro Khatulistiwa (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 152"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-163,Hydro Kalseltengtimra (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 153"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-164,Hydro Kalseltengtimra (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 154"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-165,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,priority_project_row,priority,named,"Appendix 1, table 3, printed row 155"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-166,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,priority_project_row,priority,named,"Appendix 1, table 3, printed row 156"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-167,Hydro Wai Tala,priority_project_row,priority,named,"Appendix 1, table 3, printed row 157"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-168,Mini/Microhydro Amai,priority_project_row,priority,named,"Appendix 1, table 3, printed row 158"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-169,Hydro Tanjung Sakti,priority_project_row,priority,named,"Appendix 1, table 3, printed row 159"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-170,Hydro Khatulistiwa (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 160"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-171,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,priority_project_row,priority,named,"Appendix 1, table 3, printed row 161"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-172,Mini/Microhydro Waigo,priority_project_row,priority,named,"Appendix 1, table 3, printed row 162"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-173,Hydro Sumbagut (Kuota) Tersebar 1),priority_project_row,priority,named,"Appendix 1, table 3, printed row 163"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-174,Hydro Khatulistiwa (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 3, printed row 164"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-175,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,priority_project_row,priority,named,"Appendix 1, table 3, printed row 165"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-176,Hydro Peusangan 1–2,priority_project_row,priority,named,"Appendix 1, table 3, printed row 166"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-177,Hydro Asahan III (FTP2),priority_project_row,priority,named,"Appendix 1, table 3, printed row 167"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-178,Mini/Microhydro Sumatera (Kuota) Tersebar Sumbagut1),priority_project_row,priority,named,"Appendix 1, table 3, printed row 168"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-179,Hydro Sumatera (kuota tersebar)¹),priority_project_row,top_priority,named,"Appendix 1, table 3, printed row 169"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-180,Mini/Microhydro Sumatera (Kuota) Tersebar Sumbagteng 1),priority_project_row,priority,named,"Appendix 1, table 3, printed row 170"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-181,Hydro Sumbagut (kuota ISJ) tersebar¹),priority_project_row,priority,named,"Appendix 1, table 3, printed row 171"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-182,Hydro Sumbagut (Kuota) Tersebar¹),priority_project_row,priority,named,"Appendix 1, table 3, printed row 172"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-hydro-183,Hydro Muara Juloi,priority_project_row,priority,named,"Appendix 1, table 3, printed row 173"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-001,BESS Jawa Timur (Kuota) IV D,priority_project_row,priority,named,"Appendix 1, table 6, printed row 1"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-002,BESS Sumatera BESS-1#1,priority_project_row,priority,named,"Appendix 1, table 6, printed row 2"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-003,BESS Isolated Jateng,priority_project_row,priority,named,"Appendix 1, table 6, printed row 3"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-004,BESS Bali (Kuota) Tersebar III,priority_project_row,priority,named,"Appendix 1, table 6, printed row 4"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-005,BESS Isolated Bali,priority_project_row,priority,named,"Appendix 1, table 6, printed row 5"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-006,BESS Sumatera BESS-1 #2,priority_project_row,priority,named,"Appendix 1, table 6, printed row 6"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-007,BESS Isolated Banten,priority_project_row,priority,named,"Appendix 1, table 6, printed row 7"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-008,BESS Jawa Timur (Kuota) I,priority_project_row,priority,named,"Appendix 1, table 6, printed row 8"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-009,BESS Isolated Jatim,priority_project_row,priority,named,"Appendix 1, table 6, printed row 9"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-010,BESS Sumatera BESS-1 #3,priority_project_row,priority,named,"Appendix 1, table 6, printed row 10"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-011,BESS Sumatera BESS-1 #4,priority_project_row,priority,named,"Appendix 1, table 6, printed row 11"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-012,PS Upper Cisokan Pump Storage (FTP2),priority_project_row,priority,named,"Appendix 1, table 6, printed row 12"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-013,PS Upper Cisokan Pump Storage (FTP2),priority_project_row,priority,named,"Appendix 1, table 6, printed row 13"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-014,PS Upper Cisokan Pump Storage (FTP2),priority_project_row,priority,named,"Appendix 1, table 6, printed row 14"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-015,PS Upper Cisokan Pump Storage (FTP2),priority_project_row,priority,named,"Appendix 1, table 6, printed row 15"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-016,Ocean Current Sumbawa - Bima (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 16"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-017,Ocean Current Lombok (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 17"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-018,Ocean Current Flores (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 18"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-019,Ocean Current Flores (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 19"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-020,BESS Sumatera BESS-2,priority_project_row,priority,named,"Appendix 1, table 6, printed row 20"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-021,BESS PLTS BESS Sumatera 1,priority_project_row,priority,named,"Appendix 1, table 6, printed row 21"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-022,Ocean Current Flores (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 22"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-023,BESS Sumatera BESS-3,priority_project_row,priority,named,"Appendix 1, table 6, printed row 23"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-024,BESS Sumatera BESS-3,priority_project_row,priority,named,"Appendix 1, table 6, printed row 24"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-025,BESS PLTS BESS Sumatera 3,priority_project_row,priority,named,"Appendix 1, table 6, printed row 25"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-026,BESS Isolated Jateng,priority_project_row,priority,named,"Appendix 1, table 6, printed row 26"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-027,PS Jawa-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 27"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-028,PS Jawa-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 28"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-029,PS Jawa-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 29"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-030,PS Jawa-Bali (Kuota) Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 30"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-031,BESS MT Hybrid Kalselteng 4,priority_project_row,priority,named,"Appendix 1, table 6, printed row 31"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-032,PS Matenggeng PS,priority_project_row,priority,named,"Appendix 1, table 6, printed row 32"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-033,PS Matenggeng PS,priority_project_row,priority,named,"Appendix 1, table 6, printed row 33"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-034,PS Matenggeng PS,priority_project_row,priority,named,"Appendix 1, table 6, printed row 34"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-035,PS Matenggeng PS,priority_project_row,priority,named,"Appendix 1, table 6, printed row 35"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-036,BESS PLTS BESS Sumatera 2,priority_project_row,priority,named,"Appendix 1, table 6, printed row 36"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-037,PS Grindulu,priority_project_row,priority,named,"Appendix 1, table 6, printed row 37"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-038,PS Grindulu,priority_project_row,priority,named,"Appendix 1, table 6, printed row 38"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-039,PS Grindulu,priority_project_row,priority,named,"Appendix 1, table 6, printed row 39"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-040,PS Grindulu,priority_project_row,priority,named,"Appendix 1, table 6, printed row 40"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-041,BESS Jawa-Bali (Kuota) Tersebar IV A,priority_project_row,priority,named,"Appendix 1, table 6, printed row 41"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-042,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 42"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-043,BESS Jawa-Bali (Kuota) Tersebar IV B,priority_project_row,priority,named,"Appendix 1, table 6, printed row 43"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-044,BESS Jawa-Bali (Kuota) Tersebar IV C,priority_project_row,priority,named,"Appendix 1, table 6, printed row 44"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-045,BESS Jawa-Bali (Kuota) TersebaR IV D,priority_project_row,priority,named,"Appendix 1, table 6, printed row 45"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-046,BESS Kalbar-1 (PLTS+BESS),priority_project_row,priority,named,"Appendix 1, table 6, printed row 46"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-047,BESS Kalbar-1 (PLTS+BESS),priority_project_row,priority,named,"Appendix 1, table 6, printed row 47"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-048,BESS Kalbar-2 (PLTS+BESS),priority_project_row,priority,named,"Appendix 1, table 6, printed row 48"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-049,BESS Kalbar-2 (PLTS+BESS),priority_project_row,priority,named,"Appendix 1, table 6, printed row 48"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-050,BESS Kalseltengtimra - 5 (PLTS+BESS),priority_project_row,priority,named,"Appendix 1, table 6, printed row 50"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-051,BESS Kalseltengtimra-3 (PLTS+BESS),priority_project_row,priority,named,"Appendix 1, table 6, printed row 51"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-052,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 52"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-053,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 53"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-054,BESS Jawa-Bali (Kuota) Tersebar III A,priority_project_row,priority,named,"Appendix 1, table 6, printed row 54"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-055,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 55"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-056,BESS BESS Jawa Bali (Kuota) Tersebar II,priority_project_row,priority,named,"Appendix 1, table 6, printed row 56"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-057,BESS BESS Jawa Bali (Kuota) Tersebar III B,priority_project_row,priority,named,"Appendix 1, table 6, printed row 57"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-058,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 58"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-059,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 59"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-060,BESS BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 60"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-061,BESS BESS Jawa-Bali (Kuota) Tersebar I,priority_project_row,priority,named,"Appendix 1, table 6, printed row 61"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-062,BESS BESS Jawa-Bali (Kuota) Tersebar III C,priority_project_row,priority,named,"Appendix 1, table 6, printed row 62"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-063,BESS (Smoothing) BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 63"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-064,BESS (Smoothing) BESS Smoothing Tersebar,priority_project_row,priority,named,"Appendix 1, table 6, printed row 64"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-065,BESS BESS Jawa-Bali (Kuota) Tersebar III D,priority_project_row,priority,named,"Appendix 1, table 6, printed row 65"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-066,BESS Bali (Kuota) Tersebar VII,priority_project_row,priority,named,"Appendix 1, table 6, printed row 66"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-067,BESS Bali (Kuota) Tersebar VIII,priority_project_row,priority,named,"Appendix 1, table 6, printed row 67"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-068,BESS Bali (Kuota) IX,priority_project_row,priority,named,"Appendix 1, table 6, printed row 68"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-069,BESS Sumatera Hybrid 1),priority_project_row,priority,named,"Appendix 1, table 6, printed row 69"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-other-dispatchable-070,Pump Storage Sumatera Pump Storage -1,priority_project_row,priority,named,"Appendix 1, table 6, printed row 70"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-001,Solar Tobelo,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 1"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-002,Solar Pulau Panjang / Dedieselisasi Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 2"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-003,Solar Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 3"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-004,Solar Dedieselisasi Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 4"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-005,Solar Dedieselisasi Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 5"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-006,Solar Dedieselisasi Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 6"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-007,Solar Dedieselisasi Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 7"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-008,Solar Dedieselisasi Tahap 1,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 8"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-009,Solar Tersebar,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 9"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-010,Solar Morotai 3,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 10"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-011,Solar Jawa-Bali (Kuota) Tersebar,priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 11"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-012,Solar Jawa-Bali (Kuota) Tersebar (PLTS Indramayu),priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 12"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-013,Solar Jawa-Bali (Kuota) Tersebar (Kedung ombo),priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 13"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-014,Solar Jawa-Bali (Kuota) Tersebar (Kedung ombo),priority_project_row,top_priority,named,"Appendix 1, table 7, printed row 14"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-015,Solar PLTS Belinyu (BUMD),priority_project_row,priority,named,"Appendix 1, table 7, printed row 15"
IDN,progress-2025-priority-projects,idn-jetp-progress-report-2025,Progress Report 2025,2025-11-30,idn-progress25-solar-016,Solar Pembangkit EBT LISDES,priority_project_row,priority,named,"Appendix 1, table 7, printed row 16"
